	sent_nr	sbn_verb_pos	nr_neg_roles	nr_pos_roles	closest_role	closest_distance	closest_word	closest_word_pos	furthest_role	furthest_word	furthest_word_pos	furthest_distance	word_pos	token	sent_idxs	sent_tokens	subj_nr	sent_pos	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp	closest_inverse_distance	furthest_inverse_distance	word_length	target_skipped	spill_skipped
14341	209	5	1	1	Agent	-5	He	1	Agent		-1	-5	7	stopped	[6]	['stopped']	30	194	272	272	272	272	1272	1272	1272	1272	-5	-5	7	0	0
14342	209	5	1	1	Agent	-5	He	1	Agent		-1	-5	7	stopped	[6]	['stopped']	31	107	0	0	0	0	152	152	152	152	-5	-5	7	1	0
14344	209	5	1	1	Agent	-5	He	1	Agent		-1	-5	7	stopped	[6]	['stopped']	33	104	240	240	240	240	296	296	296	296	-5	-5	7	0	0
14346	209	5	1	1	Agent	-5	He	1	Agent		-1	-5	7	stopped	[6]	['stopped']	35	64	164	164	164	164	172	172	172	172	-5	-5	7	0	0
14348	209	5	1	1	Agent	-5	He	1	Agent		-1	-5	7	stopped	[6]	['stopped']	37	45	168	168	168	168	268	268	268	400	-5	-5	7	0	0
14351	209	5	1	1	Agent	-5	He	1	Agent		-1	-5	7	stopped	[6]	['stopped']	40	34	228	228	228	228	184	184	184	184	-5	-5	7	0	0
14353	209	5	1	1	Agent	-5	He	1	Agent		-1	-5	7	stopped	[6]	['stopped']	42	177	148	148	148	148	164	164	164	164	-5	-5	7	0	0
14354	209	5	1	1	Agent	-5	He	1	Agent		-1	-5	7	stopped	[6]	['stopped']	43	13	204	204	204	204	116	116	116	116	-5	-5	7	0	0
14356	209	10	2	1	Agent	-1	Joe	11	TPR	stopped	7	-5	12	glared	[11, 12]	['glared', 'at']	2	56	192	192	192	192	76	76	76	212	-1	-5	6	0	0
14360	209	10	2	1	Agent	-1	Joe	11	TPR	stopped	7	-5	12	glared	[11, 12]	['glared', 'at']	6	94	184	184	184	184	172	172	172	172	-1	-5	6	0	0
14361	209	10	2	1	Agent	-1	Joe	11	TPR	stopped	7	-5	12	glared	[11, 12]	['glared', 'at']	7	172	184	184	184	184	168	168	168	168	-1	-5	6	0	0
14363	209	10	2	1	Agent	-1	Joe	11	TPR	stopped	7	-5	12	glared	[11, 12]	['glared', 'at']	10	43	160	160	160	160	204	204	204	204	-1	-5	6	0	0
14365	209	10	2	1	Agent	-1	Joe	11	TPR	stopped	7	-5	12	glared	[11, 12]	['glared', 'at']	12	204	208	208	208	208	232	232	232	1988	-1	-5	6	0	0
14366	209	10	2	1	Agent	-1	Joe	11	TPR	stopped	7	-5	12	glared	[11, 12]	['glared', 'at']	13	171	200	200	200	200	172	172	172	172	-1	-5	6	0	0
14368	209	10	2	1	Agent	-1	Joe	11	TPR	stopped	7	-5	12	glared	[11, 12]	['glared', 'at']	15	77	172	172	172	172	252	252	252	1116	-1	-5	6	0	0
14371	209	10	2	1	Agent	-1	Joe	11	TPR	stopped	7	-5	12	glared	[11, 12]	['glared', 'at']	18	34	196	196	196	196	168	168	168	168	-1	-5	6	0	0
14373	209	10	2	1	Agent	-1	Joe	11	TPR	stopped	7	-5	12	glared	[11, 12]	['glared', 'at']	20	143	244	244	244	244	312	312	312	312	-1	-5	6	0	0
14377	209	10	2	1	Agent	-1	Joe	11	TPR	stopped	7	-5	12	glared	[11, 12]	['glared', 'at']	24	55	0	0	0	0	276	276	452	1988	-1	-5	6	1	0
14383	209	10	2	1	Agent	-1	Joe	11	TPR	stopped	7	-5	12	glared	[11, 12]	['glared', 'at']	31	107	156	156	156	156	144	144	144	196	-1	-5	6	0	0
14385	209	10	2	1	Agent	-1	Joe	11	TPR	stopped	7	-5	12	glared	[11, 12]	['glared', 'at']	33	104	188	416	416	416	212	212	212	748	-1	-5	6	0	0
14386	209	10	2	1	Agent	-1	Joe	11	TPR	stopped	7	-5	12	glared	[11, 12]	['glared', 'at']	34	151	188	332	332	332	344	344	344	344	-1	-5	6	0	0
14387	209	10	2	1	Agent	-1	Joe	11	TPR	stopped	7	-5	12	glared	[11, 12]	['glared', 'at']	35	64	184	184	184	184	176	176	176	176	-1	-5	6	0	0
14389	209	10	2	1	Agent	-1	Joe	11	TPR	stopped	7	-5	12	glared	[11, 12]	['glared', 'at']	37	45	104	272	272	272	164	164	316	2320	-1	-5	6	0	0
14394	209	10	2	1	Agent	-1	Joe	11	TPR	stopped	7	-5	12	glared	[11, 12]	['glared', 'at']	42	177	108	108	108	108	500	500	500	728	-1	-5	6	0	0
14395	209	10	2	1	Agent	-1	Joe	11	TPR	stopped	7	-5	12	glared	[11, 12]	['glared', 'at']	43	13	148	148	148	148	232	232	232	232	-1	-5	6	0	0
14396	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	1	99	300	460	460	460	120	120	120	120	-1	-1	3	0	0
14397	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	2	86	0	0	0	0	48	220	220	220	-1	-1	3	1	0
14398	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	3	138	100	100	100	100	140	140	140	140	-1	-1	3	0	0
14399	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	4	46	368	368	368	368	124	124	124	124	-1	-1	3	0	0
14402	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	7	149	0	0	0	0	216	216	216	216	-1	-1	3	1	0
14403	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	8	69	292	416	416	416	276	276	276	276	-1	-1	3	0	0
14404	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	10	59	16	16	160	396	124	124	124	124	-1	-1	3	0	0
14405	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	11	144	124	124	124	124	144	144	144	144	-1	-1	3	0	0
14406	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	12	95	80	496	496	496	224	224	224	224	-1	-1	3	0	0
14407	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	13	59	0	0	0	0	208	208	208	208	-1	-1	3	1	0
14408	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	14	88	92	316	316	316	152	152	152	152	-1	-1	3	0	0
14410	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	16	133	168	168	168	168	216	428	428	428	-1	-1	3	0	0
14411	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	17	163	152	152	152	152	316	316	316	316	-1	-1	3	0	0
14413	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	19	123	0	0	0	0	184	184	184	184	-1	-1	3	1	0
14414	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	20	174	200	200	200	200	220	220	220	220	-1	-1	3	0	0
14416	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	22	192	188	188	188	188	168	168	168	168	-1	-1	3	0	0
14417	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	23	37	328	548	548	548	240	240	240	240	-1	-1	3	0	0
14418	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	24	41	0	0	0	0	248	248	480	648	-1	-1	3	1	0
14419	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	25	61	316	316	316	316	252	328	328	328	-1	-1	3	0	0
14420	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	27	176	352	352	352	352	300	300	300	300	-1	-1	3	0	0
14421	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	28	111	168	168	168	392	248	248	248	248	-1	-1	3	0	0
14423	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	30	182	300	824	824	824	332	332	332	332	-1	-1	3	0	0
14424	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	31	49	0	0	0	0	204	204	204	204	-1	-1	3	1	0
14425	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	32	173	412	412	412	412	164	164	164	164	-1	-1	3	0	0
14426	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	33	125	244	404	404	404	172	172	172	172	-1	-1	3	0	0
14427	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	34	54	260	260	260	260	212	212	212	212	-1	-1	3	0	0
14430	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	37	76	252	252	252	252	184	184	184	184	-1	-1	3	0	0
14432	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	39	50	0	0	0	0	164	164	164	164	-1	-1	3	1	0
14435	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	42	115	228	336	336	336	320	320	320	320	-1	-1	3	0	0
14436	210	1	1	2	Agent	-1	He	1	Agent		-1	-1	2	sat	[1]	['sat']	43	168	308	308	308	308	132	132	132	132	-1	-1	3	0	0
14437	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	1	99	172	172	172	172	156	156	156	156	-8	-8	4	0	0
14438	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	2	86	156	156	156	156	156	156	156	156	-8	-8	4	0	0
14444	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	8	69	212	212	212	212	236	236	236	236	-8	-8	4	0	0
14445	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	10	59	192	192	192	192	148	148	148	148	-8	-8	4	0	0
14447	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	12	95	0	0	0	0	292	292	292	292	-8	-8	4	1	0
14451	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	16	133	180	180	180	180	204	204	204	204	-8	-8	4	0	0
14454	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	19	123	192	192	192	192	176	176	176	176	-8	-8	4	0	0
14455	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	20	174	0	0	0	0	188	188	188	188	-8	-8	4	1	0
14456	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	21	180	244	244	244	488	200	260	260	260	-8	-8	4	0	0
14458	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	23	37	164	164	396	3956	316	316	316	316	-8	-8	4	0	0
14462	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	28	111	172	392	392	392	384	384	384	384	-8	-8	4	0	0
14464	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	30	182	248	388	388	388	248	248	248	248	-8	-8	4	0	0
14465	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	31	49	0	0	0	0	172	172	172	256	-8	-8	4	1	0
14467	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	33	125	0	0	0	0	252	252	252	252	-8	-8	4	1	0
14468	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	34	54	0	0	0	0	176	176	176	176	-8	-8	4	1	0
14469	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	35	130	244	244	244	244	152	152	152	152	-8	-8	4	0	0
14470	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	36	161	0	0	0	0	100	100	100	100	-8	-8	4	1	0
14471	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	37	76	164	164	164	164	148	148	148	148	-8	-8	4	0	0
14476	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	42	115	0	0	0	0	184	184	184	280	-8	-8	4	1	0
14477	210	8	1	2	Agent	-8	He	1	Agent		-1	-8	10	laid	[9]	['laid']	43	168	164	164	164	164	132	132	132	132	-8	-8	4	0	0
14478	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	1	137	244	244	244	244	232	232	232	232	-1	-1	4	0	0
14479	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	2	97	136	136	136	136	168	168	168	168	-1	-1	4	0	0
14480	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	3	40	124	444	444	444	160	160	160	160	-1	-1	4	0	0
14483	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	6	11	0	0	0	0	268	268	268	268	-1	-1	4	1	0
14485	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	8	150	0	0	0	0	296	296	296	296	-1	-1	4	1	0
14486	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	10	170	252	360	360	548	96	96	96	96	-1	-1	4	0	0
14487	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	11	58	172	644	644	644	144	144	144	144	-1	-1	4	0	0
14488	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	12	26	0	0	0	0	232	232	232	808	-1	-1	4	1	0
14489	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	13	177	144	144	144	144	132	132	132	132	-1	-1	4	0	0
14492	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	16	78	24	24	24	24	216	216	456	1860	-1	-1	4	0	0
14493	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	17	67	200	376	376	376	160	160	160	160	-1	-1	4	0	0
14494	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	18	99	0	0	0	0	236	236	236	556	-1	-1	4	1	0
14495	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	19	151	148	148	148	148	152	152	152	152	-1	-1	4	0	0
14497	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	21	15	168	268	268	268	164	164	164	164	-1	-1	4	0	0
14498	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	22	36	148	264	264	264	164	164	164	164	-1	-1	4	0	0
14499	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	23	54	152	356	356	356	168	856	1196	3780	-1	-1	4	0	0
14500	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	24	191	152	152	152	152	160	160	160	160	-1	-1	4	0	0
14504	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	29	149	212	324	324	324	136	136	136	136	-1	-1	4	0	0
14505	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	30	40	220	220	220	220	196	196	196	196	-1	-1	4	0	0
14506	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	31	46	184	184	184	184	160	160	160	160	-1	-1	4	0	0
14507	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	32	22	200	200	200	200	156	156	156	156	-1	-1	4	0	0
14508	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	33	105	152	412	412	412	128	128	128	128	-1	-1	4	0	0
14509	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	34	185	232	232	232	232	172	172	172	172	-1	-1	4	0	0
14511	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	36	99	0	0	0	0	132	132	132	316	-1	-1	4	1	0
14512	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	37	38	60	536	536	536	144	144	144	144	-1	-1	4	0	0
14513	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	38	69	328	600	600	600	164	164	164	164	-1	-1	4	0	0
14517	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	42	143	188	188	188	308	172	172	172	172	-1	-1	4	0	0
14518	211	1	1	1	Pivot	-1	I	2	Pivot		-1	-1	3	have	[2]	['have']	43	165	124	124	124	124	148	148	148	148	-1	-1	4	0	0
14521	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	3	40	72	72	72	72	200	328	328	328	-2	-2	4	0	0
14523	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	5	157	0	0	0	0	200	200	200	200	-2	-2	4	1	0
14524	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	6	11	0	0	0	0	180	180	180	180	-2	-2	4	1	0
14527	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	10	170	156	156	156	156	108	108	108	108	-2	-2	4	0	0
14529	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	12	26	180	180	180	180	224	224	224	224	-2	-2	4	0	0
14530	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	13	177	0	0	0	0	192	192	192	192	-2	-2	4	1	0
14531	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	14	44	0	0	0	0	176	176	176	176	-2	-2	4	1	0
14532	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	15	129	0	0	0	0	164	164	164	164	-2	-2	4	1	0
14533	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	16	78	0	0	0	0	148	148	148	148	-2	-2	4	1	0
14534	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	17	67	0	0	0	0	220	220	220	220	-2	-2	4	1	0
14537	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	20	181	156	156	156	156	248	248	248	248	-2	-2	4	0	0
14540	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	23	54	176	380	380	380	200	200	200	200	-2	-2	4	0	0
14541	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	24	191	192	192	192	192	204	204	204	204	-2	-2	4	0	0
14545	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	29	149	172	388	388	388	216	216	216	216	-2	-2	4	0	0
14546	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	30	40	272	272	272	272	240	240	240	240	-2	-2	4	0	0
14548	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	32	22	324	324	324	324	216	216	216	216	-2	-2	4	0	0
14551	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	35	7	232	232	232	232	240	240	240	240	-2	-2	4	0	0
14555	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	39	196	0	0	0	0	152	152	152	152	-2	-2	4	1	0
14557	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	41	128	216	216	216	1280	208	208	208	284	-2	-2	4	0	0
14559	211	7	1	2	Agent	-2	I'll	8	Agent		-1	-2	9	fill	[8]	['fill']	43	165	24	24	24	24	172	172	172	172	-2	-2	4	0	0
14603	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	3	152	136	296	296	296	328	328	328	328	-1	-1	6	0	0
14604	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	4	93	184	184	184	184	180	180	180	180	-1	-1	6	0	0
14605	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	5	47	212	212	212	212	248	248	248	248	-1	-1	6	0	0
14606	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	6	176	0	0	0	0	124	124	124	124	-1	-1	6	1	0
14608	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	8	37	236	236	236	236	168	168	168	168	-1	-1	6	0	0
14609	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	10	65	148	148	148	148	176	176	176	176	-1	-1	6	0	0
14612	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	13	76	164	164	164	164	100	100	100	100	-1	-1	6	0	0
14613	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	14	146	224	224	416	588	164	496	496	692	-1	-1	6	0	0
14615	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	16	30	176	176	176	176	216	216	216	216	-1	-1	6	0	0
14620	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	21	85	140	140	140	140	132	132	132	132	-1	-1	6	0	0
14621	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	22	18	132	132	132	132	116	116	116	696	-1	-1	6	0	0
14622	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	23	49	288	288	620	892	96	220	220	220	-1	-1	6	0	0
14623	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	24	169	188	188	188	188	172	172	172	172	-1	-1	6	0	0
14624	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	25	177	144	144	312	568	132	132	132	132	-1	-1	6	0	0
14626	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	28	175	228	228	228	228	260	260	260	260	-1	-1	6	0	0
14628	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	30	36	156	156	360	868	228	228	228	228	-1	-1	6	0	0
14630	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	32	117	208	208	208	208	212	328	328	328	-1	-1	6	0	0
14631	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	33	49	96	340	340	340	164	340	340	340	-1	-1	6	0	0
14633	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	35	46	152	324	324	324	180	180	180	180	-1	-1	6	0	0
14635	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	37	105	120	268	268	268	128	128	128	128	-1	-1	6	0	0
14637	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	39	170	0	0	0	0	228	228	228	344	-1	-1	6	1	0
14641	221	1	1	1	Agent	-1	Henry	1	Agent		-1	-1	2	washed	[1]	['washed']	43	45	200	200	200	200	88	88	88	88	-1	-1	6	0	0
14642	221	5	1	1	Agent	-5	Henry	1	Agent		-1	-5	6	sat	[5, 6]	['sat', 'on']	1	16	448	448	448	448	276	276	276	276	-5	-5	3	0	0
14644	221	5	1	1	Agent	-5	Henry	1	Agent		-1	-5	6	sat	[5, 6]	['sat', 'on']	3	152	0	0	0	0	168	168	168	168	-5	-5	3	1	0
14647	221	5	1	1	Agent	-5	Henry	1	Agent		-1	-5	6	sat	[5, 6]	['sat', 'on']	6	176	0	0	0	0	160	160	160	160	-5	-5	3	1	0
14650	221	5	1	1	Agent	-5	Henry	1	Agent		-1	-5	6	sat	[5, 6]	['sat', 'on']	10	65	184	184	184	184	84	84	84	84	-5	-5	3	0	0
14653	221	5	1	1	Agent	-5	Henry	1	Agent		-1	-5	6	sat	[5, 6]	['sat', 'on']	13	76	0	0	0	0	176	176	176	176	-5	-5	3	1	0
14655	221	5	1	1	Agent	-5	Henry	1	Agent		-1	-5	6	sat	[5, 6]	['sat', 'on']	15	18	0	0	0	0	156	156	156	648	-5	-5	3	1	0
14656	221	5	1	1	Agent	-5	Henry	1	Agent		-1	-5	6	sat	[5, 6]	['sat', 'on']	16	30	0	0	0	0	180	180	180	180	-5	-5	3	1	0
14660	221	5	1	1	Agent	-5	Henry	1	Agent		-1	-5	6	sat	[5, 6]	['sat', 'on']	20	79	0	0	0	0	212	212	212	212	-5	-5	3	1	0
14661	221	5	1	1	Agent	-5	Henry	1	Agent		-1	-5	6	sat	[5, 6]	['sat', 'on']	21	85	0	0	0	0	156	256	256	256	-5	-5	3	1	0
14663	221	5	1	1	Agent	-5	Henry	1	Agent		-1	-5	6	sat	[5, 6]	['sat', 'on']	23	49	148	148	148	148	116	116	116	116	-5	-5	3	0	0
14666	221	5	1	1	Agent	-5	Henry	1	Agent		-1	-5	6	sat	[5, 6]	['sat', 'on']	27	50	0	0	0	0	244	244	244	244	-5	-5	3	1	0
14671	221	5	1	1	Agent	-5	Henry	1	Agent		-1	-5	6	sat	[5, 6]	['sat', 'on']	32	117	208	208	208	208	196	196	196	196	-5	-5	3	0	0
14678	221	5	1	1	Agent	-5	Henry	1	Agent		-1	-5	6	sat	[5, 6]	['sat', 'on']	39	170	0	0	0	0	248	248	248	248	-5	-5	3	1	0
14680	221	5	1	1	Agent	-5	Henry	1	Agent		-1	-5	6	sat	[5, 6]	['sat', 'on']	41	151	0	0	0	0	268	268	268	268	-5	-5	3	1	0
14682	221	5	1	1	Agent	-5	Henry	1	Agent		-1	-5	6	sat	[5, 6]	['sat', 'on']	43	45	0	0	0	0	160	160	160	160	-5	-5	3	1	0
14683	226	2	1	1	Theme	-2	police	2	Theme		-1	-2	4	got	[3, 4, 5]	['got', 'out', 'of']	1	80	212	212	212	212	276	276	276	276	-2	-2	3	0	0
14684	226	2	1	1	Theme	-2	police	2	Theme		-1	-2	4	got	[3, 4, 5]	['got', 'out', 'of']	2	139	0	0	0	0	176	176	176	176	-2	-2	3	1	0
14685	226	2	1	1	Theme	-2	police	2	Theme		-1	-2	4	got	[3, 4, 5]	['got', 'out', 'of']	3	104	0	0	0	0	172	296	296	296	-2	-2	3	1	0
14686	226	2	1	1	Theme	-2	police	2	Theme		-1	-2	4	got	[3, 4, 5]	['got', 'out', 'of']	4	124	0	0	0	0	596	596	596	596	-2	-2	3	1	0
14689	226	2	1	1	Theme	-2	police	2	Theme		-1	-2	4	got	[3, 4, 5]	['got', 'out', 'of']	7	55	0	0	0	0	108	108	108	108	-2	-2	3	1	0
14691	226	2	1	1	Theme	-2	police	2	Theme		-1	-2	4	got	[3, 4, 5]	['got', 'out', 'of']	10	50	152	152	152	152	184	184	184	184	-2	-2	3	0	0
14692	226	2	1	1	Theme	-2	police	2	Theme		-1	-2	4	got	[3, 4, 5]	['got', 'out', 'of']	11	194	200	200	200	200	128	128	128	128	-2	-2	3	0	0
14693	226	2	1	1	Theme	-2	police	2	Theme		-1	-2	4	got	[3, 4, 5]	['got', 'out', 'of']	12	127	160	160	160	160	140	140	140	140	-2	-2	3	0	0
14694	226	2	1	1	Theme	-2	police	2	Theme		-1	-2	4	got	[3, 4, 5]	['got', 'out', 'of']	13	37	0	0	0	0	160	160	160	160	-2	-2	3	1	0
